Date,Message
2026-05-07T07:00:00.000-04:00,"2026-5-7 7:00,28728,28751,28728,28742.5,28736.11,28734.86,28735.92,4.5,0.259,1,3"
2026-05-07T07:05:00.000-04:00,"2026-5-7 7:05,28742.5,28750.75,28734.75,28741,28738.82,28735.34,28736.12,2.71,0.157,1,3"
2026-05-07T07:10:00.000-04:00,"2026-5-7 7:10,28741.75,28741.75,28720,28720.5,28733.14,28734.19,28735.51,-5.69,0.323,-1,-3"
2026-05-07T07:15:00.000-04:00,"2026-5-7 7:15,28720.5,28727,28710.5,28724,28730.19,28733.41,28735.06,-2.94,0.168,-1,-3"
2026-05-07T07:20:00.000-04:00,"2026-5-7 7:20,28725,28734.5,28715.25,28733.25,28731.45,28733.4,28734.98,1.25,0.071,0,0"
2026-05-07T07:25:00.000-04:00,"2026-5-7 7:25,28732.5,28732.5,28711.5,28712.75,28724.78,28731.81,28734.11,-6.67,0.372,-1,-3"
2026-05-07T07:30:00.000-04:00,"2026-5-7 7:30,28713.75,28719.5,28705.25,28717.75,28721.76,28730.73,28733.47,-3.02,0.171,-1,-3"
2026-05-07T07:35:00.000-04:00,"2026-5-7 7:35,28719,28735.75,28719,28730.5,28724.34,28730.71,28733.35,2.58,0.146,0,0"
2026-05-07T07:40:00.000-04:00,"2026-5-7 7:40,28729.75,28740.25,28729.5,28732,28726.86,28730.81,28733.3,2.52,0.147,0,0"
2026-05-07T07:45:00.000-04:00,"2026-5-7 7:45,28731,28736.5,28712.5,28716.75,28723.11,28729.73,28732.65,-3.76,0.212,-1,-3"
2026-05-07T07:50:00.000-04:00,"2026-5-7 7:50,28717,28730.25,28713.75,28730,28725.29,28729.75,28732.55,2.19,0.124,0,0"
2026-05-07T07:55:00.000-04:00,"2026-5-7 7:55,28730,28739,28727.75,28732,28727.68,28729.92,28732.53,2.39,0.139,0,0"
2026-05-07T08:00:00.000-04:00,"2026-5-7 8:00,28732.25,28732.25,28717,28726.25,28727.32,28729.64,28732.28,-0.36,0.021,0,0"
2026-05-07T08:05:00.000-04:00,"2026-5-7 8:05,28724.5,28736.25,28717.75,28734.5,28730.11,28730.01,28732.37,2.79,0.163,1,3"
2026-05-07T08:10:00.000-04:00,"2026-5-7 8:10,28736,28746.25,28731,28741.75,28734.83,28730.92,28732.74,4.72,0.278,1,3"
2026-05-07T08:15:00.000-04:00,"2026-5-7 8:15,28740.25,28742.25,28726.25,28729.25,28733.61,28730.79,28732.6,-1.22,0.072,0,0"
2026-05-07T08:20:00.000-04:00,"2026-5-7 8:20,28728.75,28738.5,28718.5,28727.5,28732,28730.54,28732.4,-1.62,0.094,0,0"
2026-05-07T08:25:00.000-04:00,"2026-5-7 8:25,28727,28741.25,28724,28740.5,28735.57,28731.3,28732.72,3.58,0.209,1,3"
2026-05-07T08:30:00.000-04:00,"2026-5-7 8:30,28740,28745,28729.25,28742.25,28738.79,28732.14,28733.09,3.22,0.189,1,3"
2026-05-07T08:35:00.000-04:00,"2026-5-7 8:35,28743,28757.25,28742.75,28757,28746.52,28734.06,28734.03,7.73,0.457,1,3"
2026-05-07T08:40:00.000-04:00,"2026-5-7 8:40,28757,28759.5,28744,28753.25,28750.66,28735.53,28734.78,4.14,0.247,1,3"
2026-05-07T08:45:00.000-04:00,"2026-5-7 8:45,28753.75,28760.75,28747.5,28757.25,28754.99,28737.2,28735.66,4.33,0.261,1,3"
2026-05-07T08:50:00.000-04:00,"2026-5-7 8:50,28758.75,28759.5,28741.25,28743.5,28752.84,28737.69,28735.97,-2.14,0.129,0,0"
2026-05-07T08:55:00.000-04:00,"2026-5-7 8:55,28743,28755.75,28738.75,28755.25,28755.39,28739.04,28736.73,2.55,0.153,1,3"
2026-05-07T09:00:00.000-04:00,"2026-5-7 9:00,28755.25,28755.25,28731,28740.25,28751.51,28739.13,28736.86,-3.88,0.225,-1,-3"
2026-05-07T09:05:00.000-04:00,"2026-5-7 9:05,28739.75,28743,28727.5,28733.75,28746.07,28738.72,28736.74,-5.44,0.318,-1,-3"
2026-05-07T09:10:00.000-04:00,"2026-5-7 9:10,28733.75,28744,28727.25,28743.25,28745.48,28739.07,28737,-0.59,0.034,0,0"
2026-05-07T09:15:00.000-04:00,"2026-5-7 9:15,28743,28755,28740.25,28754,28748.96,28740.22,28737.66,3.48,0.206,1,3"
