Date,Message
2026-01-28T00:00:00.000-05:00,"2026-1-28 0:00,2683.5,2684.2,2683.4,2683.5,2683.46,2681.07,2678.85,0.14,0.084,0,0"
2026-01-28T00:15:00.000-05:00,"2026-1-28 0:15,2683.6,2684.6,2683.5,2684.1,2683.77,2681.31,2679.06,0.31,0.188,1,7"
2026-01-28T00:30:00.000-05:00,"2026-1-28 0:30,2684.2,2686,2683.9,2685.7,2684.57,2681.65,2679.32,0.8,0.477,1,7"
2026-01-28T00:45:00.000-05:00,"2026-1-28 0:45,2685.8,2686.6,2685.3,2685.4,2685.03,2681.93,2679.56,0.46,0.276,1,7"
2026-01-28T01:00:00.000-05:00,"2026-1-28 1:00,2685.5,2690.4,2683.4,2685.6,2685.41,2682.22,2679.79,0.38,0.188,1,7"
2026-01-28T01:15:00.000-05:00,"2026-1-28 1:15,2685.4,2687.2,2685.2,2687,2686.18,2682.58,2680.08,0.77,0.379,1,7"
2026-01-28T01:30:00.000-05:00,"2026-1-28 1:30,2687,2688.8,2684.7,2686.1,2686.38,2682.85,2680.31,0.2,0.092,0,0"
2026-01-28T01:45:00.000-05:00,"2026-1-28 1:45,2686.1,2687.3,2685.7,2686.4,2686.61,2683.13,2680.55,0.23,0.105,0,0"
2026-01-28T02:00:00.000-05:00,"2026-1-28 2:00,2686.4,2687,2685.5,2686.6,2686.82,2683.39,2680.79,0.21,0.099,0,0"
2026-01-28T02:15:00.000-05:00,"2026-1-28 2:15,2686.9,2687.2,2685.8,2686.9,2687.05,2683.66,2681.03,0.23,0.113,0,0"
2026-01-28T02:30:00.000-05:00,"2026-1-28 2:30,2686.7,2687.8,2685.5,2687.6,2687.44,2683.97,2681.29,0.4,0.193,1,7"
2026-01-28T02:45:00.000-05:00,"2026-1-28 2:45,2687.6,2688.7,2687.1,2688.5,2688.04,2684.32,2681.57,0.59,0.293,1,7"
2026-01-28T03:00:00.000-05:00,"2026-1-28 3:00,2688.4,2689.5,2687.1,2688.2,2688.33,2684.61,2681.83,0.29,0.142,0,0"
2026-01-28T03:15:00.000-05:00,"2026-1-28 3:15,2688.1,2688.4,2684.8,2686.7,2687.95,2684.77,2682.02,-0.38,0.174,-1,-3"
2026-01-28T03:30:00.000-05:00,"2026-1-28 3:30,2686.8,2687.6,2683.3,2683.3,2686.39,2684.66,2682.07,-1.57,0.675,-1,-3"
2026-01-28T03:45:00.000-05:00,"2026-1-28 3:45,2683.4,2684.1,2681.1,2682.9,2685.07,2684.53,2682.1,-1.32,0.555,-1,-3"
2026-01-28T04:00:00.000-05:00,"2026-1-28 4:00,2682.8,2685.3,2682,2684.6,2684.74,2684.53,2682.2,-0.34,0.138,0,0"
2026-01-28T04:15:00.000-05:00,"2026-1-28 4:15,2684.7,2685.4,2683.9,2684.7,2684.54,2684.54,2682.3,-0.2,0.084,0,0"
2026-01-28T04:30:00.000-05:00,"2026-1-28 4:30,2684.8,2688.9,2684.8,2687.7,2685.52,2684.79,2682.51,0.98,0.392,1,7"
